ID_BP;ID_SD;BibNom;BibType;BibRCR;BibDroit;BibEco;BibLSH;BibScStaps;BibSante;BibAut;BibPubVisé;BibDepDoc;BibETP;BibEntrees;BibSurfaceTot;BibSurfacePub;BibPlacesTot;BibPlacesGroup;BibSemHeures;BibSamJ;BibSamH;BibDimJ;BibDimH;BibAnneeH;BibAnneeJ;BibML;BibPrets;BibConsult;BibComIndirect;BibPretMatos;UAI_Old;NUMUn;UAI_2018;Ident_FMu;Nom interne
422;86;BU ESPE Sarreguemines;autre;;1;1;0;0;0;1;mixte;;0;15809;161;161;33;14;39;1;3,5;0;0;1611;204;169;7154;;;;0542400R;UN19;0542400R;235;LORRAINE
423;86;BU IUT Charlemagne;autre;;1;1;1;1;0;0;étudiant;;4;51962;471;303;99;0;52,5;0;0;0;0;2237;229;1021;12441;;;;0542400R;UN20;0542400R;235;LORRAINE
424;86;BU IUT Longwy;autre;;1;1;0;1;0;0;étudiant;;0;8500;159;159;51;30;37,5;1;8;0;0;1321;212;248;2870;;;4;0542400R;UN21;0542400R;235;LORRAINE
425;86;BU IUT Saint Dié;autre;;1;1;1;1;0;0;étudiant;;1;12197;130;120;34;34;37,5;0;0;0;0;1630,5;211;95;1554;;;;0542400R;UN22;0542400R;235;LORRAINE
426;86;BU IUT Epinal;autre;;1;1;1;1;0;0;étudiant;;0;10037;173;143;50;5;43,5;1;6,5;0;0;1555,35;206;134;1487;;;137;0542400R;UN23;0542400R;235;LORRAINE
427;86;BU IUT Thionville;autre;;0;1;0;1;0;0;étudiant;;0,8;13669;150;120;61;54;29,25;1;8;0;0;1047,25;144;149;1765;;;;0542400R;UN24;0542400R;235;LORRAINE
428;86;Bibliothèque fictive;autre;;1;1;1;1;1;1;mixte;;20,8;;;;;;;;;;;;;;;;;;0542400R;UN25;0542400R;235;LORRAINE
429;86;BU Ecoles Ingénieurs ENIM;autre;;0;0;0;1;0;0;mixte;;2;25780;190;187;47;47;48,5;1;9;0;0;1714;202;93;1002;;;;0542400R;UN26;0542400R;235;LORRAINE
430;87;BU santé Lyon-Sud;autre;;0;0;0;0;1;1;mixte;;3,5;177541;500;;147;0;80;37;370;5;50;3233;252;267;5785;;0;0;0690246T;Un00;0690246T;236;LYON 1
431;87;BU santé Rockefeller;autre;;0;0;0;0;1;1;mixte;;26,2;862712;4900;;761;63;91;38;418;36;360;3762;304;8157;33618;;108;19;0690246T;Un01;0690246T;236;LYON 1
432;87;BU sciences La Doua;autre;;1;1;1;1;1;1;mixte;;53,3;901027;12664;;963;72;90;36;360;34;340;3672;298;17096;76332;;745;119;0690246T;Un02;0690246T;236;LYON 1
433;87;Centre de documentation - Département pharmaceutique santé p;associée;;0;0;0;0;1;0;mixte;2500;;100;50;;10;0;20;0;;0;0;800;200;25;;;0;0;0690246T;UN04;0690246T;236;LYON 1
434;87;BU Education Croix-Rousse;autre;;0;0;1;0;0;1;mixte;;9,4;128985;1300;;261;32;52;31;124;0;0;1972;259;3087;75142;811;165;0;0690246T;UN05;0690246T;236;LYON 1
435;87;BU sciences Gerland;autre;;0;1;0;1;0;0;mixte;;0,1;25552;269;185;50;25;40;0;0;0;0;1304;188;115;1182;;0;0;0690246T;UN06;0690246T;236;LYON 1
436;87;BU santé Odontologie;autre;;0;0;0;0;1;0;mixte;;2;30127;335;;100;8;44;0;0;0;0;1842;234;493;2254;;0;0;0690246T;UN07;0690246T;236;LYON 1
437;87;BU sciences Mathématiques;autre;;0;0;0;1;0;0;recherche;;2;31379;700;;67;6;45;0;0;0;0;1802;218;1978;5435;;0;0;0690246T;UN09;0690246T;236;LYON 1
438;87;BU Education Bourg-en-Bresse;autre;;0;0;1;0;0;1;mixte;;0,8;8190;464;;86;14;22;0;0;0;0;848;174;712;13348;54;11;0;0690246T;UN11;0690246T;236;LYON 1
439;87;BU Education Saint Etienne;autre;;0;0;1;0;0;1;mixte;;2,4;21650;554;;67;3;26;0;0;0;0;1097;212;1398;21795;102;62;0;0690246T;UN12;0690246T;236;LYON 1
440;87;Bibliothèque IUT - Bourg en Bresse;associée;;1;1;0;1;1;1;étudiant;14226;1;;221;174;66;20;45,5;0;0;0;0;1678;191;141;1069;0;40;0;0690246T;UN15;0690246T;236;LYON 1
441;87;Bibliothèque IUT - DOUA Villeurbanne;associée;;1;1;1;1;1;1;mixte;44206;3;;370;291;100;;45,5;0;0;0;0;1510;166;236;2952;0;0;0;0690246T;UN16;0690246T;236;LYON 1
442;87;Bibliothèque IUT - Gratte-ciel Villeurbanne;associée;;1;1;0;1;0;1;étudiant;18500;3;47360;355;347;137;18;45,25;0;0;0;0;1579,5;170;129;841;21;0;0;0690246T;UN17;0690246T;236;LYON 1
443;87;IPNL-Doc;associée;;0;0;0;1;0;0;mixte;3000;1,8;;;;23;0;50;0;0;0;0;2300;230;;;;;;0690246T;UN18;0690246T;236;LYON 1
444;87;Bibliothèque-cartothèque Sciences de la Terre;associée;;0;0;0;1;0;0;mixte;5474;1,4;1109;696;237;28;0;35;0;0;0;0;1386;198;2900;624;0;0;0;0690246T;UN19;0690246T;236;LYON 1
445;88;Affaires générales;autre;;1;1;1;0;0;0;mixte;;28,9;;;;;;;;;;;;;;;;;;0693782L;UN00;0693782L;237;LYON 2
446;88;Cartothèque;associée;;0;0;1;0;0;0;mixte;3000;1;4100;240;100;54;;32,5;;;;;1332,5;205;93;;;;;0693782L;UN01;0693782L;237;LYON 2
447;88;CFMI;associée;;0;0;1;0;0;1;étudiant;6957;1;4000;80;;17;10;40;1;4;;;1644;206;34;1500;;250;;0693782L;UN03;0693782L;237;LYON 2
448;88;Bibliothèque Universitaire Chevreul;autre;;1;1;1;0;0;0;mixte;;17,1;634041;5602;4428;668;117;76;36;288;22;176;2955;281;5395;77613;;1067;22;0693782L;UN04;0693782L;237;LYON 2
449;88;Bibliothèque Universitaire Bron;autre;;1;1;1;0;0;0;mixte;;15,6;288993;6438;4751;738;35;50;0;;0;;1967;213;8151;90114;;2894;34;0693782L;Un06;0693782L;237;LYON 2
450;88;SCUIO-IP;associée;;0;0;0;0;0;1;mixte;11500;1;2100;150;150;35;35;27;;;;;1147;192;10;;;;;0693782L;UN07;0693782L;237;LYON 2
451;88;Laboratoire Aménagement et économie des transports (LAET);associée;;0;1;1;0;0;1;mixte;9287;1;;31;;14;;;;;;;;;;;;;;0693782L;UN08;0693782L;237;LYON 2
452;88;IEB;associée;;0;0;1;0;0;1;mixte;;1;1000;47;25;25;4;20;;;;;630;130;55;;70;2;;0693782L;UN11;0693782L;237;LYON 2
453;88;Centre Max Weber;associée;;0;0;1;0;0;0;recherche;1447;0,4;;18;15;10;0;38,5;;;;;1940;252;32;;;;;0693782L;UN13;0693782L;237;LYON 2
454;88;CIHAM UMR 5648;associée;;0;0;1;0;0;0;mixte;10107;2;;41;41;14;;24;;;;;384;64;270;50;;;;0693782L;UN14;0693782L;237;LYON 2
455;88;GATE;associée;;0;1;0;0;0;0;mixte;16359;1;;49;;10;;42,5;;;;;1275;215;62;25;;;;0693782L;UN15;0693782L;237;LYON 2
456;88;MOM (Maison de l'Orient Méditerranéen);associée;;0;0;1;0;0;1;mixte;102543;10;;2000;;137;;41;;;;;;190;2353;;;;;0693782L;UN16;0693782L;237;LYON 2
457;88;IUT;associée;;0;1;1;0;0;1;mixte;15178;1;15000;330;300;69;61;43,5;;;;;2037;210;75;330;4200;;;0693782L;UN19;0693782L;237;LYON 2
458;89;Droit - Philosophie;autre;;1;0;1;0;0;1;mixte;;;127821;1756;1233;95;0;70;36;270;0;0;2856,5;251;1060;43278;;1487;0;0693783M;Un00;0693783M;238;LYON 3
459;89;BU Lyon 3;autre;;0;0;0;0;0;0;;;63,6;;;;;;;;;;;;;;;;;;0693783M;UN01;0693783M;238;LYON 3
460;89;Salle de lecture de la MILC;autre;;0;0;1;0;0;0;recherche;;;;400;400;42;10;60;36;252;0;0;2593;261;983;2569;;0;0;0693783M;UN02;0693783M;238;LYON 3
461;89;Manufacture;autre;;1;1;1;0;0;0;mixte;;;909271;6870;4506;1247;213;83;36;270;13;104;3263;274;2918;144674;;2478;0;0693783M;Un05;0693783M;238;LYON 3
462;90;SCD Doc'INSA - Bibliothèque Marie Curie;autre;;0;0;0;1;0;0;mixte;;;242372;4000;3150;650;254;73;40;290;0;0;2964;264;3788;17901;;539;;0690192J;UN01;;239;LYON INSA
463;91;Bibliothèque - Fondation Maison des Sciences de l'Homme;autre;;1;0;1;0;0;0;recherche;;29,6;7760;646;390;48;0;45;0;0;0;0;2169;241;10373;14605;0;16890;0;0753655R;Un00;;242;Maison des sciences de l'Homme (Fondation)
464;92;Bibliothèque fictive;autre;;0;0;0;0;0;0;;595254;50,3;;;;;;;;;;;;;111;;;;;0772522Y;UN00;0772522Y;243;MARNE-LA-VALLEE
465;92;Georges Perec;autre;;1;1;1;1;0;1;mixte;;38,8;156080;8600;6100;763;100;58;26;156;0;0;2187,5;230;4320;20888;;41;0;0772522Y;UN01;0772522Y;243;MARNE-LA-VALLEE
466;92;Arts et Multimédia (A David-Néel);autre;;0;0;1;0;0;1;étudiant;;1;9233;200;187;37;0;40;0;0;0;0;1304,25;172;182;1630;;718;0;0772522Y;UN02;0772522Y;243;MARNE-LA-VALLEE
467;92;Copernic Recherche;autre;;0;0;0;1;0;1;recherche;;0,8;42;445;440;20;0;24;0;0;0;0;129;25;472;20;;0;0;0772522Y;UN03;0772522Y;243;MARNE-LA-VALLEE
468;92;IUT Site de Champs;autre;;0;0;0;0;0;1;étudiant;;1;10729;130;130;32;0;42;0;0;0;0;1523;185;187;947;;0;0;0772522Y;UN04;0772522Y;243;MARNE-LA-VALLEE
469;92;IUT Site de Meaux;autre;;1;1;1;1;0;1;étudiant;;2,3;26953;337;317;76;25;45;0;0;0;0;1632,5;183;165;501;;0;0;0772522Y;UN05;0772522Y;243;MARNE-LA-VALLEE
470;92;Tourisme Management;autre;;1;1;1;1;0;1;mixte;;2,7;10613;177;160;40;0;46,5;0;0;0;0;1872;204;244;2050;;0;0;0772522Y;UN06;0772522Y;243;MARNE-LA-VALLEE
471;93;Bibliothèque MAZARINE;autre;;1;0;1;1;0;1;mixte;;32;23036;3200;524;140;20;40;1;8;0;0;1866;239;13808;65;1300;5113;0;0754945T;Un00;0754945T;245;MAZARINE
472;94;Richter;autre;;1;1;0;0;0;0;mixte;;30,5;427562;13700;7300;1327;177;63;34;272;0;0;2428;230;7811;55564;16882;1721;310;0340834X;Un00;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
473;94;Lettres Montpellier;autre;;0;0;1;0;0;0;mixte;;37;568903;11697;6115;1239;9;63,5;33;248;0;0;2630;248;13300;132650;;;;0340834X;Un01;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
474;94;Médecine Nîmes;autre;;0;0;0;0;1;0;mixte;;5,3;173541;1126;995;330;8;82,5;32;288;32;192;3158;283;531;11832;17864;226;449;0340834X;Un02;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
475;94;Odontologie;autre;;0;0;0;0;1;0;mixte;;1,1;35510;620;504;74;0;56;0;0;0;0;1936;172;162;686;;15;0;0340834X;UN04;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
476;94;Pharmacie-PACES;autre;;0;0;0;0;1;0;mixte;;10,82;196875;1688;1384;474;4;70;0;0;0;0;2686;210;2135;6486;6750;88;89;0340834X;UN05;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
477;94;Sciences;autre;;0;0;0;1;0;0;mixte;;21,45;491378;6915;4516;976;117;72,5;0;0;0;0;2624;187;6292;36116;;191;64;0340834X;Un06;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
478;94;Médecine UPM;autre;;0;0;0;0;1;0;mixte;;9,9;230814;1481;1287;308;31;70;0;0;0;0;2798;216;250;14036;14476;85;117;0340834X;Un07;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
479;94;Services Centraux;autre;;0;0;0;0;0;1;;;32,63;;;;0;0;;;;;;;;;;;;;0340834X;UN08;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
480;94;STAPS;autre;;0;0;0;1;0;0;mixte;;1,45;23438;220;195;84;0;48;0;0;0;0;1675;204;165;4410;;0;0;0340834X;UN09;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
481;94;IUT Montpellier et antenne Sète;autre;;0;0;0;1;0;0;étudiant;;1;25225;370;370;86;86;44;0;0;0;0;1620;180;96;489;;0;0;0340834X;UN10;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
482;94;IUT Nîmes;autre;;0;0;0;1;0;0;étudiant;;1;;242;242;68;28;55;0;0;0;0;2288;208;57;414;;0;0;0340834X;UN11;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
483;94;Lettres Béziers;autre;;0;0;0;0;0;1;étudiant;;;9500;400;350;80;0;46,5;0;0;0;0;1910;216;480;1177;;;;0340834X;UN12;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
484;94;IUT Béziers;autre;;0;0;0;1;0;0;étudiant;;1;;100;100;52;16;36;0;0;0;0;1268;176;48;203;0;0;0;0340834X;UN13;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
485;94;Lettres Saint-Charles;autre;;0;0;1;0;0;0;recherche;;4,5;70535;1000;940;120;0;68;33;264;0;0;2441;233;1348;4783;;;;0340834X;UN14;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
486;94;Bibliothèque UFR Droit-sciences politiques;associée;;1;0;0;0;0;0;étudiant;11462;3,6;105647;322;322;147;0;55;0;0;0;0;2455;232;410;;;;;0340834X;UN15;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
487;94;UM-FDE-11 Carcassonne;associée;;0;0;0;0;0;1;mixte;7411;2;9678;254;238;50;6;27;0;;0;0;1416;186;289;3947;;12;;0340834X;UN16;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
488;94;UM-FDE-48 Mende;associée;;0;0;0;0;0;1;mixte;4816;1;5285;250;;34;8;34;0;0;0;0;1330;194;71;6404;;;;0340834X;UN17;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
489;94;UM-FDE-66 Perpignan;associée;;0;0;0;0;0;1;mixte;12067;3;18856;232;202;48;6;41;0;0;0;0;1640;204;509;7782;;30;;0340834X;UN18;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
490;94;UM-FDE-34 Montpellier;associée;;0;0;0;0;0;1;mixte;18010;4,8;42728;435;401;98;4;39,5;0;0;0;0;1580;204;1100;23157;;135;38;0340834X;UN19;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
491;94;UM-FDE-30 Nîmes;associée;;0;0;0;0;0;1;mixte;11526;3;15555;350;350;55;0;38;0;0;0;1444;194;;1005;9492;;8;;0340834X;UN20;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
492;94;UM-FDE-Montpellier Cedhre;associée;;0;0;0;0;0;1;recherche;954;1,5;;112;50;6;0;;0;0;0;0;;;368;0;;;0;0340834X;UN21;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
493;94;UPV-Bibliothèque Danny Serrato AES;associée;;0;1;0;0;0;0;étudiant;;;;135;;8;;;;;;;;;;;;;;0340834X;UN22;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
494;94;UPV-Bibliothèque d'allemand;associée;;0;0;1;0;0;0;étudiant;;;;63;;12;;;;;;;;;;;;;;0340834X;UN23;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
495;94;UPV-Bibliothèque d'arabe;associée;;0;0;1;0;0;0;étudiant;;;;20;;8;;;;;;;;;;;;;;0340834X;UN24;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
496;94;UPV-bibliothèque biologie, écologie, environnement;associée;;0;0;0;1;0;0;mixte;;;;12;;4;0;;;;;;;;;;;;;0340834X;UN25;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
497;94;UPV-bibliothèque de l'ITIC;associée;;0;0;1;0;0;0;étudiant;4729;1;;120;;20;;35;;;;;1330;190;191;962;;;;0340834X;UN26;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
498;94;UPV-bibliothèque des arts;associée;;0;0;1;0;0;0;étudiant;;;;72;;26;;;;;;;;;;;;;;0340834X;UN27;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
499;94;UPV-bibliothèque d'occitan;associée;;0;0;1;0;0;0;étudiant;;;;44;;21;;;;;;;;;;;;;;0340834X;UN28;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
500;94;UPV-bibliothèque François Daumas égyptologie;associée;;0;0;1;0;0;0;mixte;;;;289;;26;;;;;;;;;;;;;;0340834X;UN29;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
501;94;UPV-bibliothèque hispanique;associée;;0;0;1;0;0;0;étudiant;1009;1,3;;266;;68;;29;;;;;1138;196;405;623;;;;0340834X;UN30;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
502;94;UPV-CDPS IEFE;associée;;0;0;1;0;0;0;étudiant;;;;1332;;50;;;;;;;;;;;;;;0340834X;UN31;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
503;94;UPV-centre de documentation langue et littérature italiennes;associée;;0;0;1;0;0;0;étudiant;;;;60;;24;;;;;;;;;;;;;;0340834X;UN32;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
504;94;UPV-bibliothèque Louis Roussel grec moderne;associée;;0;0;1;0;0;0;étudiant;;;;45;;20;;;;;;;;;;;;;;0340834X;UN33;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
505;94;UPV-CDPS Lettres-philosophie;associée;;0;0;1;0;0;0;étudiant;2459;1;53914;315;273;68;;48;;;;;606;190;685;1324;;;;0340834X;UN34;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
506;94;UPV-bibliothèque de portugais;associée;;0;0;1;0;0;0;étudiant;;;;44;;16;;;;;;;;;;;;;;0340834X;UN35;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
507;94;UM-bibliothèque du LIRMM;associée;;0;0;0;1;0;0;mixte;2500;1,1;;60;50;9;8;28,5;0;0;0;0;;190;60;;;;;0340834X;UN36;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
508;94;UPV-CDPS Castets;associée;;0;0;1;0;0;0;étudiant;3897;1;;492;;92;;45;;;;;1890;210;526;1077;;;;0340834X;UN37;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
509;94;UPV-CDPS géographie;associée;;0;0;1;0;0;0;étudiant;2555;1;;205;;40;;29;;;;;225;1250;455;;;;;0340834X;UN38;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
510;94;UPV-CDPS histoire;associée;;0;0;1;0;0;0;étudiant;;;;190;;40;;;;;;;;;;;;;;0340834X;UN39;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
511;94;UM-bibliothèque du LMGC;associée;;0;0;0;1;0;0;recherche;2261;1;;;;;0;38;0;;0;0;;;;28;;;;0340834X;UN40;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
512;94;UPV-CDPS lettres classiques;associée;;0;0;1;0;0;0;étudiant;386;0;;64;;18;;12;;;;;332;83;170;;;;;0340834X;UN41;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
513;94;UPV-CDPS sujet et sociétés - psycho;associée;;0;0;1;0;0;0;étudiant;;;;126;;24;;;;;;;;;;;;;;0340834X;UN42;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
514;94;UPV-Bibliothèque de chinois;associée;;0;0;1;0;0;0;étudiant;;;;43;;16;;;;;;;;;;;;;;0340834X;UN43;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
515;94;UPV-Bibliothèque slave;associée;;0;0;1;0;0;0;étudiant;;;;44;;21;;;;;;;;;;;;;;0340834X;UN44;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
516;94;UPV-bibliothèque d'hébreu;associée;;0;0;1;0;0;0;étudiant;;;;20;;8;;;;;;;;;;;;;;0340834X;UN45;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
517;94;UPV-bibliothèque Charles Dugas - archéologie;associée;;0;0;1;0;0;0;étudiant;3000;1;;133;;33;;30;;;;;1116;186;270;;;;;0340834X;UN46;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
518;94;UPV-bibliothèque d'archéologie de Lattes;associée;;0;0;1;0;0;0;mixte;;;;110;;20;;;;;;;;;;;;;;0340834X;UN47;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
519;94;UPV-bibliothèque du Dipralang;associée;;0;0;1;0;0;0;recherche;;;;;;;;;;;;;;;;;;;;0340834X;UN48;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
520;94;Bibliothèque universitaire historique de médecine;autre;;0;0;0;0;1;1;mixte;;4,9;24893;2122;402;120;0;40;3;15,5;1;6,5;1823;231;5997;2980;;2980;0;0340834X;UN49;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
521;94;UM-bibliothèque de l'ISEM;associée;;0;0;0;1;0;0;mixte;;;;120;;10;;;;;;;;;;;;;;0340834X;UN50;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
522;94;UM-bibliothèque Géosciences;associée;;0;0;0;1;0;0;recherche;;;;100;100;40;10;31;0;0;0;0;1300;;;;;;;0340834X;UN51;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
523;94;Direction SCD UM;autre;;1;1;1;1;1;0;mixte;;4;;50;;0;;;;;;;;;;;;;;0340834X;UN52;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
524;94;UM-bibliothèque AMAP;associée;;0;0;0;1;0;0;recherche;2478;1;;54;54;1;0;33;0;0;0;0;1500;;178;65;;65;0;0340834X;UN53;0340834X;247;MONTPELLIER (M1 + M2 +M3 puis M Univ  + M3 au 1-1-2015)
525;95;Bibliothèque de Colmar;autre;;1;1;0;0;0;0;mixte;14370;7,4;84244;1993;1710;311;60;54,5;0;0;0;0;2198;220;587;4252;3194;560;68;0680115F;Un01;0680115F;250;MULHOUSE
526;95;Bibliothèque des Collines (IUT);autre;;0;1;0;0;0;0;mixte;1484;2,7;32910;320;320;92;32;53;0;0;0;0;1828;182;131;1983;681;167;9;0680115F;UN03;0680115F;250;MULHOUSE
527;95;Bibliothèque de l'Illberg;autre;;0;0;1;1;0;0;mixte;38009;9,8;79603;1420;1175;182;19;63;37;111;0;0;2532;258;1786;21412;3130;2716;2549;0680115F;UN04;0680115F;250;MULHOUSE
528;95;Bibliothèque de la Fonderie;autre;;1;1;0;0;0;0;mixte;30576;5,9;88110;2459;1557;242;34;55,5;24;72;0;0;2261;243;3204;15860;31373;1152;573;0680115F;UN06;0680115F;250;MULHOUSE
529;97;Bibliothèque centrale du Muséum;autre;;0;0;1;1;0;0;mixte;;;107811;10080;1141;232;28;55;38;342;1;8,5;2498;271;;2331;;8370;;0753494R;UN00;;252;Museum national d'histoire naturelle
530;97;Bibliothèque spécialisée Ichtyologie;autre;;0;0;0;1;0;0;recherche;;;;134;32;8;;35;;;;;1449;207;822;57;;;;0753494R;UN02;;252;Museum national d'histoire naturelle
531;97;Bibliothèque spécialisée Crustacés;autre;;0;0;0;1;0;0;recherche;;0,1;;52;;2;;30;;;;;1506;251;253;;;;;0753494R;UN03;;252;Museum national d'histoire naturelle
532;97;Bibliothèque spécialisée Musée de l'Homme;autre;;0;0;1;1;0;0;mixte;;3;2890;600;200;28;0;40;;;;;1848;231;1000;1229;;987;126;0753494R;UN04;;252;Museum national d'histoire naturelle
533;97;Bibliothèque spécialisée des Jardins;autre;;0;0;1;1;0;0;mixte;;;;105;;2;;35;;;;;1449;207;303;15;1;;;0753494R;UN05;;252;Museum national d'histoire naturelle
534;97;Bibliothèque spécialisée Paléontologie;autre;;0;0;0;1;0;0;recherche;;0,6;1080;152;20;4;;30;;;;;1506;251;804;;;;;0753494R;UN06;;252;Museum national d'histoire naturelle
535;97;Bibliothèque spécialisée géologie;autre;;0;0;0;1;0;0;recherche;;1,4;468;227;30;8;;35,35;;;;;1575;225;;216;365;0;0;0753494R;UN07;;252;Museum national d'histoire naturelle
536;97;Bibliothèque spécialisée malacologie;autre;;0;0;0;1;0;0;recherche;;0,5;;120;;6;;60;;;;;3012;250;308;;;;;0753494R;UN08;;252;Museum national d'histoire naturelle
537;97;Bibliothèque spécialisée biologie parasitaire;autre;;0;0;0;1;1;0;recherche;;0,5;;84;60;12;;60;;;;;3012;215;118;;;;;0753494R;UN09;;252;Museum national d'histoire naturelle
538;97;Bibliothèque anatomie comparée, mammifères et oiseaux;autre;;0;0;0;1;0;0;recherche;;2;120;200;48;6;;35;;;;;;;1803;124;;88;;0753494R;UN11;;252;Museum national d'histoire naturelle
539;97;Bibliothèque spécialisée botanique;autre;;0;0;0;1;0;0;recherche;;;705;545;185;10;0;40;;;;;1824;228;1650;85;;;0;0753494R;UN12;;252;Museum national d'histoire naturelle
540;97;Bibliothèque spécialisée entomologie;autre;;0;0;0;1;0;0;recherche;;1;718;200;;12;;35;;;;;;251;;180;382;;;0753494R;UN13;;252;Museum national d'histoire naturelle
541;97;Bibliothèque spécialisée anthropologie maritime;autre;;0;0;1;0;0;0;mixte;;0,35;55;51;25;5;;11;;;;;550;96;200;87;;;;0753494R;UN14;;252;Museum national d'histoire naturelle
542;97;Bibliothèque spécialisée écologie;autre;;0;0;0;1;0;0;recherche;;0,2;;61;;4;;;;;;;;;179;51;;;;0753494R;UN15;;252;Museum national d'histoire naturelle
543;97;Bibliothèque spécialisée reptiles et amphibiens;autre;;0;0;0;1;0;0;recherche;;;;62;23;2;;35;;;;;1638;234;209;11;;;;0753494R;UN16;;252;Museum national d'histoire naturelle
544;98;BU La Roche-sur-Yon;autre;;1;1;1;1;0;1;mixte;;5;67735;1318;1068;285;127;53;27;86;0;0;2075;235;1031;15328;0;0;936;0440121T;Un00;0440121T;257;NANTES
